ID,Scenario,New Pipeline,Costs,Capturable CO2 (kt),Lat1,Long1,SUM(Total cost toggle),Latitude (generated),Longitude (generated),ATTR(CO2 emissions (kt)),ATTR(Capturable CO2 (kt)),ATTR(Capture cost - high (EUR/t CO2)),ATTR(Capture costs - low (EUR/t CO2)),ATTR(Facility name),ATTR(Sector_reviewed),ATTR(Selected storage),ATTR(Selected transport),ATTR(Total costs - high (EUR/t CO2)),ATTR(Total costs - low (EUR/t CO2)),ATTR(Transport + storage (EUR/t) - high),ATTR(Transport + storage (EUR/t) - low)
0,Short term,Not possible,High estimates,33840.0,51.265782,19.315338,244.44343993464508,51.265782,19.315338,"37,600",33840.0,85,80,"PGE Górnictwo i Energetyka Konwencjonalna S.A., Oddział Elektrownia Bełchatów",Power and heat,Storage far,Railway 0_5,244.44343993464508,214.44343993464508,159.44343993464508,134.44343993464508
1,Short term,Not possible,High estimates,26910.0,51.0372235083,6.5992010849,146.64738043042286,51.0372235083,6.5992010849,"29,900",26910.0,90,75,RWE Power AG,Power and heat,Storage point 100_200,Pipeline 0_10,146.64738043042286,106.64738043042287,56.64738043042287,31.64738043042287
2,Short term,Not possible,High estimates,24480.0,50.9709268243,6.66658162215,146.64738043042286,50.9709268243,6.66658162215,"27,200",24480.0,90,75,RWE Power AG Kraftwerk Niederaußem,Power and heat,Storage point 100_200,Pipeline 0_10,146.64738043042286,106.64738043042287,56.64738043042287,31.64738043042287
3,Short term,Not possible,High estimates,21600.0,51.8336010742,14.4579893421,249.44343993464508,51.8336010742,14.4579893421,"24,000",21600.0,90,75,"LEAG, Kraftwerk Jänschwalde",Power and heat,Storage far,Railway 0_5,249.44343993464508,209.44343993464508,159.44343993464508,134.44343993464508
4,Short term,Not possible,High estimates,17190.0,51.4188479815,14.5743200177,219.876858019566,51.4188479815,14.5743200177,"19,100",17190.0,90,70,Kraftwerk Boxberg,Power and heat,Storage far,Waterway 50_100,219.876858019566,174.876858019566,129.876858019566,104.876858019566
5,Short term,Not possible,High estimates,17190.0,50.833162052,6.31457811542,162.87669714313998,50.833162052,6.31457811542,"19,100",17190.0,90,70,RWE Power AG,Power and heat,Storage point 100_200,Waterway 50_100,162.87669714313998,117.87669714313998,72.87669714313998,47.87669714313998
6,Short term,Not possible,High estimates,12420.0,51.664722,21.466666,254.44343993464508,51.664722,21.466666,"13,800",12420.0,95,65,ENEA Wytwarzanie Spółka z ograniczoną odpowiedzialnością,Power and heat,Storage far,Railway 0_5,254.44343993464508,199.44343993464508,159.44343993464508,134.44343993464508
7,Short term,Not possible,High estimates,11693.565,53.73669999999999,-0.9965279999999999,108.65273564224303,53.73669999999999,-0.9965279999999999,"12,993",11693.565,90,70,Drax Power Station,Power and heat,Storage point 0_100,Pipeline 0_10,108.65273564224303,88.65273564224303,18.652735642243023,18.652735642243023
8,Short term,Not possible,High estimates,10350.0,51.5354973928,14.3535757297,254.44343993464508,51.5354973928,14.3535757297,"11,500",10350.0,95,65,"LEAG, Kraftwerk Schwarze Pumpe",Power and heat,Storage far,Railway 0_5,254.44343993464508,199.44343993464508,159.44343993464508,134.44343993464508
9,Short term,Not possible,High estimates,10260.0,51.1841395368,12.3716433864,157.11792676541205,51.1841395368,12.3716433864,"11,400",10260.0,95,65,LEAG Lausitz Energie Kraftwerke AG  Kraftwerk Lippendorf,Power and heat,Storage far,Pipeline 0_10,157.11792676541205,102.11792676541204,62.11792676541203,37.11792676541203
10,Short term,Not possible,High estimates,9450.0,42.25642,26.132015,191.0863010870647,42.25642,26.132015,"10,500",9450.0,95,65,Maritsa East 2 power station,Power and heat,Storage point 200_300,No infrastructure,191.0863010870647,136.0863010870647,96.0863010870647,71.0863010870647
11,Short term,Not possible,High estimates,8730.0,50.751825,17.881965,259.4434399346451,50.751825,17.881965,"9,700",8730.0,100,65,PGE Górnictwo i Energetyka Konwencjonalna S.A. - Oddział Elektrownia Opole,Power and heat,Storage far,Railway 0_5,259.4434399346451,199.44343993464508,159.44343993464508,134.44343993464508
12,Short term,Not possible,High estimates,8379.0,44.34735,23.81512,217.2605732793608,44.34735,23.81512,"9,310",8379.0,110,60,SOCIETATEA COMPLEXUL ENERGETIC OLTENIA SA - Sucursala Electrocentrale Craiova II,Power and heat,Storage point 300_400,Railway 0_5,217.2605732793608,142.2605732793608,107.26057327936081,82.26057327936081
13,Short term,Not possible,High estimates,6687.0,37.9306,-8.80699,157.11792676541205,37.9306,-8.80699,"7,430",6687.0,95,65,CI - Central Termoeléctrica Sines,Power and heat,Storage far,Pipeline 0_10,157.11792676541205,102.11792676541204,62.11792676541203,37.11792676541203
14,Short term,Not possible,High estimates,6291.0,47.699024,17.694035,162.11792676541205,47.699024,17.694035,"6,990",6291.0,100,70,AUDI HUNGARIA Zrt.,Other,Storage far,Pipeline 0_10,162.11792676541205,107.11792676541204,62.11792676541203,37.11792676541203
15,Short term,Not possible,High estimates,6174.0,49.4457721563,8.49222909548,201.79190851068347,49.4457721563,8.49222909548,"6,860",6174.0,100,65,GKM Grosskraftwerk Mannheim AG,Power and heat,Storage point 400_500,Waterway 0_10,201.79190851068347,141.79190851068347,101.79190851068348,76.79190851068348
16,Short term,Not possible,High estimates,5544.0,53.4910208607,9.95020564119,171.873370503528,53.4910208607,9.95020564119,"6,160",5544.0,100,65,Heizkraftwerk Moorburg,Power and heat,Storage point 300_400,Coastline 0_10,171.873370503528,111.87337050352801,71.87337050352801,46.873370503528015
17,Short term,Not possible,High estimates,5229.0,50.948611,14.913056,229.876858019566,50.948611,14.913056,"5,810",5229.0,100,65,PGE Górnictwo i Energetyka Konwencjonalna S.A. - Oddział Elektrownia Turów,Power and heat,Storage far,Waterway 50_100,229.876858019566,169.876858019566,129.876858019566,104.876858019566
18,Short term,Not possible,High estimates,5211.0,52.47656,4.59217,120.5436928560638,52.47656,4.59217,"5,790",5211.0,100,65,Tata Steel IJmuiden BV,Power and heat,Storage point 0_100,Coastline 0_10,120.5436928560638,85.5436928560638,20.543692856063803,20.543692856063803
19,Short term,Not possible,High estimates,4950.0,51.3984616395,11.9503990055,162.11792676541205,51.3984616395,11.9503990055,"5,500",4950.0,100,65,Uniper Kraftwerke GmbH,Power and heat,Storage far,Pipeline 0_10,162.11792676541205,102.11792676541204,62.11792676541203,37.11792676541203
20,Short term,Not possible,High estimates,4781.6478,42.144905,26.002517,179.6859715668325,42.144905,26.002517,"5,313",4781.6478,100,65,Maritsa East 3 Kontur Global power station,Power and heat,Storage point 100_200,No infrastructure,179.6859715668325,119.6859715668325,79.6859715668325,54.68597156683251
21,Short term,Not possible,High estimates,4764.0,52.1547649243,10.4030753147,171.42824289678785,52.1547649243,10.4030753147,"7,940",4764.0,80,45,Salzgitter Flachstahl GmbH,Iron and steel,Storage point 300_400,Waterway 0_10,171.42824289678785,111.42824289678785,91.42824289678785,66.42824289678785
22,Short term,Not possible,High estimates,4268.16,47.788452,20.067043,162.11792676541205,47.788452,20.067043,"4,742",4268.16,100,65,Mátrai Erőmű Zrt.,Power and heat,Storage far,Pipeline 0_10,162.11792676541205,102.11792676541204,62.11792676541203,37.11792676541203
23,Short term,Not possible,High estimates,4106.279164140001,40.563888,18.032222,188.59132775890293,40.563888,18.032222,"4,563",4106.279164140001,100,65,CENTRALE TERMOELETTRICA FEDERICO II,Power and heat,Storage far,Coastline 0_10,188.59132775890293,128.59132775890293,88.59132775890293,63.59132775890293
24,Short term,Not possible,High estimates,4104.0,50.438088,21.336805,269.8877839281096,50.438088,21.336805,"4,560",4104.0,100,65,ENEA Elektrownia Połaniec Spółka Akcyjna,Power and heat,Storage far,No infrastructure,269.8877839281096,209.88778392810963,169.88778392810963,144.88778392810963
25,Short term,Not possible,High estimates,4098.959793742896,50.4266694444,13.6773722222,162.11792676541205,50.4266694444,13.6773722222,"4,554",4098.959793742896,100,65,Elektrárna Počerady,Power and heat,Storage far,Pipeline 0_10,162.11792676541205,102.11792676541204,62.11792676541203,37.11792676541203
26,Short term,Not possible,High estimates,4077.0,53.58120000000001,-0.620021,118.65273564224303,53.58120000000001,-0.620021,"4,530",4077.0,100,65,Scunthorpe Iron & Steel Works,Power and heat,Storage point 0_100,Pipeline 0_10,118.65273564224303,83.65273564224303,18.652735642243023,18.652735642243023
27,Short term,Not possible,High estimates,4054.7025000000003,42.128333,11.757777,162.0968112877066,42.128333,11.757777,"4,505",4054.7025000000003,95,65,Centrale Torrevaldaliga Nord,Power and heat,Storage point 200_300,Coastline 0_10,162.0968112877066,107.09681128770661,67.09681128770661,42.09681128770661
28,Short term,Not possible,High estimates,3978.0,51.95906,4.02657,113.65273564224303,51.95906,4.02657,"4,420",3978.0,95,65,Uniper Centrale Maasvlakte,Power and heat,Storage point 0_100,Pipeline 0_10,113.65273564224303,83.65273564224303,18.652735642243023,18.652735642243023
29,Short term,Not possible,High estimates,3916.5092999999997,40.510833,17.215277,188.59132775890293,40.510833,17.215277,"4,352",3916.5092999999997,100,65,Taranto Energia S.r.l. in Amministrazione Straordinaria,Power and heat,Storage far,Coastline 0_10,188.59132775890293,128.59132775890293,88.59132775890293,63.59132775890293
30,Short term,Not possible,High estimates,3870.0,51.6024108678,7.00985905865,171.47797790976207,51.6024108678,7.00985905865,"4,300",3870.0,100,60,Uniper Kraftwerke GmbH Kraftwerk Scholven,Power and heat,Storage point 100_200,Waterway 10_50,171.47797790976207,106.47797790976207,71.47797790976207,46.47797790976207
31,Short term,Not possible,High estimates,3858.0,51.5679,-3.75946,151.873370503528,51.5679,-3.75946,"6,430",3858.0,80,45,Port Talbot Steelworks Tata Steel,Iron and steel,Storage point 300_400,Coastline 0_10,151.873370503528,91.87337050352801,71.87337050352801,46.873370503528015
32,Short term,Not possible,High estimates,3576.0,48.61778300000001,21.198325000000004,239.44343993464508,48.61778300000001,21.198325000000004,"5,960",3576.0,80,45,U.S.Steel s.r.o.,Iron and steel,Storage far,Railway 0_5,239.44343993464508,179.44343993464508,159.44343993464508,134.44343993464508
33,Short term,Not possible,High estimates,3539.175318,40.51666699999999,17.199999999999996,168.59132775890293,40.51666699999999,17.199999999999996,"5,899",3539.175318,80,45,ILVA S.P.A. Stabilmento di Taranto,Iron and steel,Storage far,Coastline 0_10,168.59132775890293,108.59132775890293,88.59132775890293,63.59132775890293
34,Short term,Not possible,High estimates,3511.2001536000002,51.03,2.36,136.64738043042286,51.03,2.36,"5,852",3511.2001536000002,80,50,ARCELORMITTAL ATLANTIQUE et LORRAINE SITE DE DUNKERQUE,Iron and steel,Storage point 100_200,Pipeline 0_10,136.64738043042286,81.64738043042287,56.64738043042287,31.64738043042287
35,Short term,Not possible,High estimates,3496.4999424000002,51.03,2.36,156.64738043042286,51.03,2.36,"3,885",3496.4999424000002,100,65,ENGIE Thermique France - Centrale DK6,Power and heat,Storage point 100_200,Pipeline 0_10,156.64738043042286,96.64738043042287,56.64738043042287,31.64738043042287
36,Short term,Not possible,High estimates,3492.0,51.156857,3.8119082,118.65273564224303,51.156857,3.8119082,"3,880",3492.0,100,65,Electrabel - Centrale Knippegroen,Power and heat,Storage point 0_100,Pipeline 0_10,118.65273564224303,83.65273564224303,18.652735642243023,18.652735642243023
37,Short term,Not possible,High estimates,3483.0,40.392099,21.929411,164.27259676185002,40.392099,21.929411,"3,870",3483.0,95,65,PPC S.A. SES AGIOY DHMHTRIOY,Power and heat,Storage point 200_300,Coastline 50_100,164.27259676185002,109.27259676185002,69.27259676185002,44.272596761850025
38,Short term,Not possible,High estimates,3481.7998847999997,43.45,4.9,156.64992971934942,43.45,4.9,"5,803",3481.7998847999997,80,45,ArcelorMittal FOS,Iron and steel,Storage point 400_500,Coastline 0_10,156.64992971934942,96.64992971934942,76.64992971934942,51.649929719349416
39,Short term,Not possible,High estimates,3456.0,49.014303174,8.30421122944,206.79190851068347,49.014303174,8.30421122944,"3,840",3456.0,105,60,EnBW Energie Baden-Württemberg AG (RDK),Power and heat,Storage point 400_500,Waterway 0_10,206.79190851068347,136.79190851068347,101.79190851068348,76.79190851068348
40,Short term,Not possible,High estimates,3423.8691,42.159083,25.908917,177.4417923334841,42.159083,25.908917,"3,804",3423.8691,100,60,Maritsa East 1 power station,Power and heat,Storage point 100_200,Railway 0_5,177.4417923334841,112.4417923334841,77.4417923334841,52.4417923334841
41,Short term,Not possible,High estimates,3384.3942,46.372286,15.053442,192.35118280642246,46.372286,15.053442,"3,760",3384.3942,100,60,Termoelektrarna Šoštanj,Power and heat,Storage point 200_300,Railway 0_5,192.35118280642246,127.35118280642246,92.35118280642246,67.35118280642246
42,Short term,Not possible,High estimates,3356.2128177,50.3825972222,13.3381444444,259.4434399346451,50.3825972222,13.3381444444,"3,729",3356.2128177,100,60,Elektrárny Tušimice,Power and heat,Storage far,Railway 0_5,259.4434399346451,194.44343993464508,159.44343993464508,134.44343993464508
43,Short term,Not possible,High estimates,3348.0,51.4912500237,6.72648284166,175.70091166899655,51.4912500237,6.72648284166,"3,720",3348.0,105,60,thyssenkrupp Steel Europe AG Kraftwerk Hamborn,Power and heat,Storage point 100_200,Waterway 0_10,175.70091166899655,105.70091166899655,70.70091166899655,45.70091166899656
44,Short term,Not possible,High estimates,3307.5,49.517391186299996,8.42344564701,186.42824289678785,49.517391186299996,8.42344564701,"7,350",3307.5,95,70,BASF SE,Chemicals/Petrochemicals,Storage point 300_400,Waterway 0_10,186.42824289678785,136.42824289678785,91.42824289678785,66.42824289678785
45,Short term,Not possible,High estimates,3267.0,51.4603021102,6.73103049606,175.70091166899655,51.4603021102,6.73103049606,"3,630",3267.0,105,60,thyssenkrupp Steel Europe AG Kraftwerk Hermann-Wenzel,Power and heat,Storage point 100_200,Waterway 0_10,175.70091166899655,105.70091166899655,70.70091166899655,45.70091166899656
46,Short term,Not possible,High estimates,3222.0,51.0585197304,6.58254302553,161.64738043042286,51.0585197304,6.58254302553,"3,580",3222.0,105,60,RWE Power AG Kraftwerk Frimmersdorf,Power and heat,Storage point 100_200,Pipeline 0_10,161.64738043042286,91.64738043042287,56.64738043042287,31.64738043042287
47,Short term,Not possible,High estimates,3222.0,51.70784,4.84388,123.65273564224303,51.70784,4.84388,"3,580",3222.0,105,60,RWE Generation NL B.V.,Power and heat,Storage point 0_100,Pipeline 0_10,123.65273564224303,78.65273564224302,18.652735642243023,18.652735642243023
48,Short term,Not possible,High estimates,3195.0,43.552693,-5.723454,171.64992971934942,43.552693,-5.723454,"3,550",3195.0,95,65,CENTRAL TÉRMICA DE ABOÑO,Power and heat,Storage point 400_500,Coastline 0_10,171.64992971934942,116.64992971934942,76.64992971934942,51.649929719349416
49,Short term,Not possible,High estimates,3168.0,50.344228,19.277734,264.4434399346451,50.344228,19.277734,"3,520",3168.0,105,60,Zakład Wytwarzania Nowa,Power and heat,Storage far,Railway 0_5,264.4434399346451,194.44343993464508,159.44343993464508,134.44343993464508
50,Short term,Not possible,High estimates,3091.972905981864,50.4187111111,13.2587027778,259.4434399346451,50.4187111111,13.2587027778,"3,436",3091.972905981864,100,65,Elektrárny Prunéřov,Power and heat,Storage far,Railway 0_5,259.4434399346451,199.44343993464508,159.44343993464508,134.44343993464508
51,Short term,Not possible,High estimates,3081.5172,53.0779,-0.864869,123.65273564224303,53.0779,-0.864869,"3,424",3081.5172,105,60,Staythorpe C Power Station,Power and heat,Storage point 0_100,Pipeline 0_10,123.65273564224303,78.65273564224302,18.652735642243023,18.652735642243023
52,Short term,Not possible,High estimates,3078.0,51.3682311677,6.712267332099999,155.70091166899655,51.3682311677,6.712267332099999,"5,130",3078.0,85,45,Hüttenwerke Krupp Mannesmann GmbH,Iron and steel,Storage point 100_200,Waterway 0_10,155.70091166899655,90.70091166899655,70.70091166899655,45.70091166899656
53,Short term,Not possible,High estimates,3078.0,52.47275,4.63213,120.5436928560638,52.47275,4.63213,"3,420",3078.0,100,60,Nuon Power Generation BV (Velsen),Power and heat,Storage point 0_100,Coastline 0_10,120.5436928560638,80.5436928560638,20.543692856063803,20.543692856063803
54,Short term,Not possible,High estimates,3025.5408,53.6366,-0.239475,123.65273564224303,53.6366,-0.239475,"3,362",3025.5408,105,60,Immingham CHP Power Station,Power and heat,Storage point 0_100,Pipeline 0_10,123.65273564224303,78.65273564224302,18.652735642243023,18.652735642243023
55,Short term,Not possible,High estimates,2986.2495,40.851666,8.299166,193.59132775890293,40.851666,8.299166,"3,318",2986.2495,105,60,Centrale Fiume Santo,Power and heat,Storage far,Coastline 0_10,193.59132775890293,123.59132775890293,88.59132775890293,63.59132775890293
56,Short term,Not possible,High estimates,2938.2822,50.25595176939999,12.6963606889,259.4434399346451,50.25595176939999,12.6963606889,"3,265",2938.2822,100,60,"Sokolovská uhelná,právní nástupce,a.s.-zpracovatelská část",Power and heat,Storage far,Railway 0_5,259.4434399346451,194.44343993464508,159.44343993464508,134.44343993464508
57,Short term,Not possible,High estimates,2898.0,51.3709009447,6.71911732582,175.70091166899655,51.3709009447,6.71911732582,"3,220",2898.0,105,60,Hüttenwerke Krupp Mannesmann GmbH KW Huckingen,Power and heat,Storage point 100_200,Waterway 0_10,175.70091166899655,105.70091166899655,70.70091166899655,45.70091166899656
58,Short term,Not possible,High estimates,2817.0,51.5260017765,6.71961908207,175.70091166899655,51.5260017765,6.71961908207,"3,130",2817.0,105,60,STEAG GmbH Heizkraftwerk Walsum,Power and heat,Storage point 100_200,Waterway 0_10,175.70091166899655,105.70091166899655,70.70091166899655,45.70091166899656
59,Short term,Not possible,High estimates,2814.0,51.5036903001,6.73590748371,155.70091166899655,51.5036903001,6.73590748371,"4,690",2814.0,85,45,ThyssenKrupp Steel Europe AG Werk Schwelgern,Iron and steel,Storage point 100_200,Waterway 0_10,155.70091166899655,90.70091166899655,70.70091166899655,45.70091166899656
60,Short term,Not possible,High estimates,2790.0,44.913425,23.1336749,222.1699637522992,44.913425,23.1336749,"3,100",2790.0,100,65,SC COMPLEXUL ENERGETIC ROVINARI SA (SUCURSALA ELECTROCENTRALE ROVINARI),Power and heat,Storage point 400_500,Railway 0_5,222.1699637522992,162.1699637522992,122.1699637522992,97.1699637522992
61,Short term,Not possible,High estimates,2772.0,52.305487,18.231726,269.8877839281096,52.305487,18.231726,"3,080",2772.0,100,65,Elektrownia Pątnów I,Power and heat,Storage far,No infrastructure,269.8877839281096,209.88778392810963,169.88778392810963,144.88778392810963
62,Short term,Not possible,High estimates,2772.0,49.3521369867,6.74365260268,176.42824289678785,49.3521369867,6.74365260268,"4,620",2772.0,85,45,ROGESA Roheisengesellschaft Saar mbH,Iron and steel,Storage point 300_400,Waterway 0_10,176.42824289678785,111.42824289678785,91.42824289678785,66.42824289678785
63,Short term,Not possible,High estimates,2764.861686,39.077777,9.018888,183.59132775890293,39.077777,9.018888,"6,144",2764.861686,95,55,Sarlux Srl,Refinery,Storage far,Coastline 0_10,183.59132775890293,118.59132775890293,88.59132775890293,63.59132775890293
64,Short term,Not possible,High estimates,2727.0,53.44777,6.85915,157.3202520718852,53.44777,6.85915,"3,030",2727.0,95,65,RWE Eemshaven Holding BV,Power and heat,Storage point 100_200,Coastline 0_10,157.3202520718852,102.3202520718852,62.32025207188521,37.32025207188521
65,Short term,Not possible,High estimates,2638.69200540711,50.4145160111,14.4133278194,172.11792676541205,50.4145160111,14.4133278194,"2,932",2638.69200540711,110,60,Elektrárna Mělník I - EMĚ I,Power and heat,Storage far,Pipeline 0_10,172.11792676541205,97.11792676541204,62.11792676541203,37.11792676541203
66,Short term,Not possible,High estimates,2592.0,50.533722,17.9775,254.44343993464508,50.533722,17.9775,"2,880",2592.0,95,55,Górażdże Cement S.A. - Cementowia Górażdże,Non-metallic minerals,Storage far,Railway 0_5,254.44343993464508,189.44343993464508,159.44343993464508,134.44343993464508
67,Short term,Not possible,High estimates,2565.0,52.012222,18.546111,274.8877839281096,52.012222,18.546111,"2,850",2565.0,105,60,Elektrownia Adamów,Power and heat,Storage far,No infrastructure,274.8877839281096,204.88778392810963,169.88778392810963,144.88778392810963
68,Short term,Not possible,High estimates,2529.0,50.13333,18.52361,259.4434399346451,50.13333,18.52361,"2,810",2529.0,100,65,EDF RYBNIK S.A. Oddział w Rybniku,Power and heat,Storage far,Railway 0_5,259.4434399346451,199.44343993464508,159.44343993464508,134.44343993464508
69,Short term,Not possible,High estimates,2511.0,39.466,-8.11198,167.11792676541205,39.466,-8.11198,"2,790",2511.0,105,60,CI - Central Termoeléctrica do Pego,Power and heat,Storage far,Pipeline 0_10,167.11792676541205,97.11792676541204,62.11792676541203,37.11792676541203
70,Short term,Not possible,High estimates,2495.3571,53.5247,-0.415341,123.65273564224303,53.5247,-0.415341,"2,773",2495.3571,105,60,Saltend Cogeneration Plant,Power and heat,Storage point 0_100,Pipeline 0_10,123.65273564224303,78.65273564224302,18.652735642243023,18.652735642243023
71,Short term,Not possible,High estimates,2493.0,50.207778,19.209722,259.4434399346451,50.207778,19.209722,"2,770",2493.0,100,65,TAURON Wytwarzanie Spółka Akcyjna - Elektrownia Jaworzno III w Jaworznie - Elektrownia III,Power and heat,Storage far,Railway 0_5,259.4434399346451,199.44343993464508,159.44343993464508,134.44343993464508
72,Short term,Not possible,High estimates,2484.6199991408703,50.4139611111,14.4153666667,167.11792676541205,50.4139611111,14.4153666667,"2,761",2484.6199991408703,105,60,"ČEZ, a. s. Elektrárna Mělník, Teplárna Trmice - provoz Mělník",Power and heat,Storage far,Pipeline 0_10,167.11792676541205,97.11792676541204,62.11792676541203,37.11792676541203
73,Short term,Not possible,High estimates,2469.878011932309,50.576475,13.7806555556,167.11792676541205,50.576475,13.7806555556,"2,744",2469.878011932309,105,60,Elektrárna Ledvice,Power and heat,Storage far,Pipeline 0_10,167.11792676541205,97.11792676541204,62.11792676541203,37.11792676541203
74,Short term,Not possible,High estimates,2439.0,51.6826061037,7.96991552168,186.8416435236577,51.6826061037,7.96991552168,"2,710",2439.0,105,60,RWE Generation SE Kraftwerk Westfalen,Power and heat,Storage point 200_300,Waterway 10_50,186.8416435236577,116.84164352365771,81.84164352365771,56.84164352365771
75,Short term,Not possible,High estimates,2385.0,51.6141140844,7.46523625445,186.0645772828922,51.6141140844,7.46523625445,"2,650",2385.0,105,60,Trianel Kohlekraftwerk Lünen GmbH & Co. KG,Power and heat,Storage point 200_300,Waterway 0_10,186.0645772828922,116.0645772828922,81.0645772828922,56.0645772828922
76,Short term,Not possible,High estimates,2376.0,50.343379,19.281864,244.44343993464508,50.343379,19.281864,"3,960",2376.0,85,45,ArcelorMittal Poland S.A. Oddział Dąbrowa Górnicza,Iron and steel,Storage far,Railway 0_5,244.44343993464508,179.44343993464508,159.44343993464508,134.44343993464508
77,Short term,Not possible,High estimates,2346.0,43.55611,-5.91113,144.6313147949624,43.55611,-5.91113,"3,910",2346.0,85,45,ARCELORMITTAL ESPAÑA - PLANTA SIDERÚRGICA DE AVILÉS Y GIJÓN,Iron and steel,Storage point 400_500,Pipeline 0_10,144.6313147949624,79.6313147949624,59.631314794962414,34.631314794962414
78,Short term,Not possible,High estimates,2340.0,45.43766699999999,27.977934,175.76711323304636,45.43766699999999,27.977934,"3,900",2340.0,85,45,SC ARCELORMITTAL GALATI SA,Iron and steel,Storage far,Coastline 50_100,175.76711323304636,110.76711323304635,90.76711323304635,65.76711323304635
79,Short term,Not possible,High estimates,2297.5893,40.629166,18.003055,193.59132775890293,40.629166,18.003055,"2,553",2297.5893,105,60,ENIPOWER S.P.A. - Stabilimento di Brindisi,Power and heat,Storage far,Coastline 0_10,193.59132775890293,123.59132775890293,88.59132775890293,63.59132775890293
80,Short term,Not possible,High estimates,2286.0,52.42953688560001,10.7683357741,196.42824289678785,52.42953688560001,10.7683357741,"2,540",2286.0,105,60,Volkswagen AG Werk Wolfsburg,Power and heat,Storage point 300_400,Waterway 0_10,196.42824289678785,126.42824289678785,91.42824289678785,66.42824289678785
81,Short term,Not possible,High estimates,2286.0,52.2888499537,7.74788973314,186.8416435236577,52.2888499537,7.74788973314,"2,540",2286.0,105,60,RWE Generation SE Kraftwerk Ibbenbüren,Power and heat,Storage point 200_300,Waterway 10_50,186.8416435236577,116.84164352365771,81.84164352365771,56.84164352365771
82,Short term,Not possible,High estimates,2280.0,62.5928,25.7502,269.4434399346451,62.5928,25.7502,"3,040",2280.0,110,55,"Metsä Fibre Oy, Äänekosken biotuotetehdas",Pulp and paper,Storage far,Railway 0_5,269.4434399346451,189.44343993464508,159.44343993464508,134.44343993464508
83,Short term,Not possible,High estimates,2241.0,52.5352566605,13.2437266143,232.70107254542256,52.5352566605,13.2437266143,"2,490",2241.0,105,60,Vattenfall  Wärme  Berlin AG HKW Reuter-West,Power and heat,Storage far,Waterway 0_10,232.70107254542256,162.70107254542256,127.70107254542258,102.70107254542258
84,Short term,Not possible,High estimates,2206.4013,45.099166,8.867777,204.04915597767143,45.099166,8.867777,"2,452",2206.4013,130,65,ENIPOWER SPA STABILIMENTO DI FERRERA ERBOGNONE,Power and heat,Storage point 300_400,Coastline 50_100,204.04915597767143,114.04915597767143,74.04915597767143,49.04915597767143
85,Short term,Not possible,High estimates,2194.6923,51.4444,0.712822,167.64202521860273,51.4444,0.712822,"2,439",2194.6923,110,60,Grain Power Station,Power and heat,Storage point 200_300,Pipeline 0_10,167.64202521860273,92.64202521860273,57.64202521860272,32.64202521860272
86,Short term,Not possible,High estimates,2160.0,52.305487,18.231726,274.8877839281096,52.305487,18.231726,"2,400",2160.0,105,60,Elektrownia Pątnów II,Power and heat,Storage far,No infrastructure,274.8877839281096,204.88778392810963,169.88778392810963,144.88778392810963
87,Short term,Not possible,High estimates,2155.473,51.6236,-1.26902,162.64202521860273,51.6236,-1.26902,"2,395",2155.473,105,60,Didcot B Power Station,Power and heat,Storage point 200_300,Pipeline 0_10,162.64202521860273,92.64202521860273,57.64202521860272,32.64202521860272
88,Short term,Not possible,High estimates,2142.0,48.1812003673,11.6397726769,212.2605732793608,48.1812003673,11.6397726769,"2,380",2142.0,105,60,SWM Heizkraftwerk Nord,Power and heat,Storage point 300_400,Railway 0_5,212.2605732793608,142.2605732793608,107.26057327936081,82.26057327936081
89,Short term,Not possible,High estimates,2142.0,53.3607,-0.811536,126.3207590968293,53.3607,-0.811536,"2,380",2142.0,105,60,West Burton CCGT Power Station,Power and heat,Storage point 0_100,Coastline 10_50,126.3207590968293,81.3207590968293,21.32075909682931,21.32075909682931
90,Short term,Not possible,High estimates,2088.0,54.1428127981,12.1329421897,164.6313147949624,54.1428127981,12.1329421897,"2,320",2088.0,105,60,KNG Kraftwerks- und Netzgesellschaft mbH Kraftwerk Rostock,Power and heat,Storage point 400_500,Pipeline 0_10,164.6313147949624,94.6313147949624,59.631314794962414,34.631314794962414
91,Short term,Not possible,High estimates,2088.0,53.1287223857,8.68614797552,172.87387752847212,53.1287223857,8.68614797552,"2,320",2088.0,105,60,ArcelorMittal Bremen GmbH / Kraftwerk Mittelsbüren / Block 4,Power and heat,Storage point 200_300,Coastline 10_50,172.87387752847212,102.87387752847212,67.87387752847212,42.873877528472114
92,Short term,Not possible,High estimates,2061.0,50.348856,19.144535,269.4434399346451,50.348856,19.144535,"2,290",2061.0,110,60,TAURON Wytwarzanie S.A Elektrownia Łagisza,Power and heat,Storage far,Railway 0_5,269.4434399346451,194.44343993464508,159.44343993464508,134.44343993464508
93,Short term,Not possible,High estimates,2034.0,51.94482,4.07205,123.65273564224303,51.94482,4.07205,"2,260",2034.0,105,60,Centrale Rotterdam,Power and heat,Storage point 0_100,Pipeline 0_10,123.65273564224303,78.65273564224302,18.652735642243023,18.652735642243023
94,Short term,Not possible,High estimates,2025.0,52.1628098829,14.6333977168,234.876858019566,52.1628098829,14.6333977168,"2,250",2025.0,105,60,VEO Vulkan-Energiewirtschaft - Oderbrücke GmbH,Power and heat,Storage far,Waterway 50_100,234.876858019566,164.876858019566,129.876858019566,104.876858019566
